Day of Start Time,Location Name,Shift Name,Calculated OEE,Avg. Availability,Avg. Performance,Avg. Quality,Down Seconds,Out Count,Target,Theoretical Quantity
25-Feb-20,Packing Line 04,2nd,64.70%,0.908033524,0.742581863,0.959945068,2040,8388.000977,0.600000038,12958.833
26-Feb-20,Packing Line 04,2nd,75.10%,0.93949173,0.826603165,0.967334213,1500,10867.99414,0.600000038,14467.145
27-Feb-20,Packing Line 04,2nd,84.20%,0.959048195,0.906882477,0.969639473,1098,10864.99561,1.200000038,12904.432
28-Feb-20,Packing Line 04,2nd,81.70%,0.995022278,0.850353317,0.965046692,96,9193.996094,0.600000038,11259.621
29-Feb-20,Packing Line 04,2nd,75.60%,1,0.782989273,0.968073463,0,9022.996094,1.200000076,11930.922
2-Mar-20,Packing Line 04,2nd,65.10%,0.908377991,0.73438942,0.975453949,1180,4888.000488,0.600000038,7511.583
3-Mar-20,Packing Line 04,2nd,73.40%,0.856577454,0.871949921,0.982919846,2428,7250.99707,0.600000038,9876.917
4-Mar-20,Packing Line 04,2nd,46.80%,0.693172913,0.693520355,0.973616486,5101,4539.000977,0.600000038,9697.7627
5-Mar-20,Packing Line 04,2nd,73.10%,0.995981903,0.752606964,0.975255814,88,9340.996094,0.600000038,12777.767
6-Mar-20,Packing Line 04,2nd,72.60%,0.619081078,0.628542061,0.740152912,3312,7491.993408,1.800000114,10323.866
7-Mar-20,Packing Line 04,2nd,69.90%,0.866325073,0.819577637,0.985074768,2400,7325.994141,0.600000076,10474.333
8-Mar-20,Packing Line 04,2nd,70.00%,0.863429413,0.825277176,0.982113571,1800,5380.999512,0.600000038,7689.0835
9-Mar-20,Packing Line 04,2nd,78.30%,1,0.808521423,0.968467865,0,8261.993164,0.600000038,10551.351
10-Mar-20,Packing Line 04,2nd,76.50%,0.966679916,0.807619781,0.979289322,671,8983.992188,0.600000038,11750.833
11-Mar-20,Packing Line 04,2nd,71.90%,0.964689484,0.763357773,0.976917572,584,6940.983398,0.599999962,9648.2246
12-Mar-20,Packing Line 04,2nd,83.00%,0.931625061,0.914009018,0.97427681,1545,10946.00098,0.600000038,13194.151
13-Mar-20,Packing Line 04,2nd,66.60%,0.966720963,0.72146965,0.955539627,572,6683.999512,0.600000038,10029.251
14-Mar-20,Packing Line 04,2nd,69.30%,0.965207901,0.732112961,0.98019577,733,8512.99707,0.600000038,12290.534
15-Mar-20,Packing Line 04,2nd,84.70%,0.999818954,0.860493927,0.984313049,4,10917.98145,0.600000038,12892.583
16-Mar-20,Packing Line 04,2nd,64.50%,0.926435852,0.714301147,0.973947601,2399,12261.99023,0.600000038,19025.178
17-Mar-20,Packing Line 04,2nd,86.80%,0.985662994,0.850911407,0.988746262,567,12292.03369,1.200000114,14160.749
18-Mar-20,Packing Line 04,2nd,77.00%,0.889129791,0.88284317,0.98041626,4500,18222.98633,0.600000076,23678.834
19-Mar-20,Packing Line 04,2nd,75.70%,0.927292557,0.845136948,0.965797729,1604,9742,0.600000038,12871.172
20-Mar-20,Packing Line 04,2nd,37.60%,0.746787415,0.511383057,0.985541153,5340,4634.999023,0.600000038,12314.919
21-Mar-20,Packing Line 04,2nd,72.50%,0.966390305,0.761502304,0.9850383,900,11323.99414,0.600000038,15621.5
22-Mar-20,Packing Line 04,2nd,67.00%,1,0.731629524,0.916070824,0,6231.994385,1.200000076,9307.0986
23-Mar-20,Packing Line 04,2nd,81.40%,0.959549828,0.891623726,0.950210266,899,10426.99805,1.200000076,12805.25
24-Mar-20,Packing Line 04,2nd,71.00%,0.821958466,0.885353241,0.975421677,3480,8095.991211,0.600000038,11405.417
25-Mar-20,Packing Line 04,2nd,63.60%,0.885317612,0.757565231,0.948938904,2858,9255.001953,0.600000076,14541.833
26-Mar-20,Packing Line 04,2nd,69.10%,0.914386902,0.786740952,0.960030746,2128,10015.99512,0.599999962,14502.645
27-Mar-20,Packing Line 04,2nd,79.50%,1,0.805632095,0.987035599,0,11876.98828,0.600000038,14936.083
28-Mar-20,Packing Line 04,2nd,50.60%,0.860917358,0.591014519,0.995124435,3748,7959.995117,0.600000038,15720.844
29-Mar-20,Packing Line 04,2nd,65.60%,0.923306808,0.719476776,0.987560654,1591,7939.000488,0.600000038,12101.5
30-Mar-20,Packing Line 04,2nd,84.10%,0.987449799,0.851398621,1,300,11723.99414,0.600000038,13945.291
31-Mar-20,Packing Line 04,2nd,65.50%,0.963828735,0.678727417,1,1582,16247.00684,1.200000114,24786.25
1-Apr-20,Packing Line 04,2nd,55.30%,0.975971985,0.566696815,1,288,3877.000488,0.599999962,7009.8335
2-Apr-20,Packing Line 04,2nd,83.80%,0.988370743,0.847456665,1,305,12819.03223,0.600000038,15304.454
3-Apr-20,Packing Line 04,2nd,72.60%,0.956637421,0.759421005,1,880,8600,0.600000076,11837.731
6-Apr-20,Packing Line 04,2nd,73.00%,1,0.729520874,1,0,11760.9707,0.599999962,16121.5
7-Apr-20,Packing Line 04,2nd,69.80%,0.996628189,0.70072197,1,87,10511.99512,0.600000038,15052.417
8-Apr-20,Packing Line 04,2nd,81.60%,0.975281601,0.836689377,1,575,11073.99805,0.600000038,13570.946
9-Apr-20,Packing Line 04,2nd,83.20%,0.981844025,0.847378464,1,447,11949.99023,0.600000038,14363.082
10-Apr-20,Packing Line 04,2nd,87.70%,0.928004875,0.957634087,1,1180,4990.998779,1.200000114,5690.167
3-Jan-20,Packing Line 04,1st,50.20%,0.723193512,0.694694061,0.998530655,3214,3398.000488,0.600000076,6773.5117
4-Jan-20,Packing Line 04,1st,71.00%,1,0.713898239,0.994603577,0,2395.999268,0.600000038,3374.4294
6-Jan-20,Packing Line 04,1st,50.40%,0.837194748,0.618503265,0.974022369,3900,7049.003906,0.600000038,13976.239
7-Jan-20,Packing Line 04,1st,59.50%,0.947964935,0.638755989,0.98246666,1235,8237.006836,0.599999962,13846.002
8-Jan-20,Packing Line 04,1st,59.50%,0.907444458,0.667422867,0.98211586,2080,7797.997559,0.600000038,13109.896
10-Jan-20,Packing Line 04,1st,77.70%,0.962791481,0.808005714,0.975511436,900,8481.990723,1.200000076,10915.417
11-Jan-20,Packing Line 04,1st,34.00%,0.670967026,0.517048759,0.980112228,6325,3844.004395,0.600000038,11305.126
13-Jan-20,Packing Line 04,1st,56.20%,0.838789139,0.680894241,0.983762741,3600,7330.999023,0.600000038,13047.892
14-Jan-20,Packing Line 04,1st,66.80%,0.897606354,0.74664238,0.996315536,2772,10545.99609,0.600000038,15794
15-Jan-20,Packing Line 04,1st,35.10%,0.618422623,0.602908478,0.941843491,9507,5149.999512,0.600000038,14665.324
16-Jan-20,Packing Line 04,1st,42.30%,0.661485825,0.652450485,0.981078415,9300,6896,0.600000076,16286.412
18-Jan-20,Packing Line 04,1st,39.80%,0.667124939,0.607000351,0.982300873,8232,5772.000977,0.599999962,14510.612
20-Jan-20,Packing Line 04,1st,72.60%,1,0.738704147,0.983002625,0,8385.740234,0.600000038,11548.25
21-Jan-20,Packing Line 04,1st,64.80%,0.949539566,0.691774673,0.986173477,1200,8986.994141,0.600000076,13873.416
22-Jan-20,Packing Line 04,1st,33.60%,0.751285858,0.457867813,0.975707626,5561,4378.000977,0.599999962,13044.001
23-Jan-20,Packing Line 04,1st,55.60%,0.946732025,0.59649498,0.983843002,1401,8524.995117,0.600000038,15343.854
24-Jan-20,Packing Line 04,1st,70.90%,0.936094004,0.714071032,0.994052989,625,7381.999207,1.800000114,10414.666
25-Jan-20,Packing Line 04,1st,92.00%,1,0.943623123,0.974556046,0,3676.998535,0.600000038,3998.4167
27-Jan-20,Packing Line 04,1st,47.10%,0.760379791,0.640092697,0.968121262,5956,6833,0.599999962,14501.342
28-Jan-20,Packing Line 04,1st,54.00%,0.833932419,0.661878967,0.977675247,3465,6569.001953,0.599999962,12172.937
29-Jan-20,Packing Line 04,1st,60.00%,0.995506134,0.625466042,0.963463364,65,5063,0.600000038,8439.6621
30-Jan-20,Packing Line 04,1st,53.30%,0.814536362,0.665531311,0.982340317,3552,5951.999512,0.600000076,11176.916
31-Jan-20,Packing Line 04,1st,58.50%,0.934784927,0.637720184,0.981560669,1800,9421.981445,0.599999962,16102.126
2-Feb-20,Packing Line 04,1st,53.90%,0.94810585,0.592374344,0.960515289,1500,9098.006836,0.599999962,16865.102
4-Feb-20,Packing Line 04,1st,40.90%,0.653517761,0.657482986,0.952887878,5885,4207.000977,0.600000076,10275.166
5-Feb-20,Packing Line 04,1st,44.00%,0.779180984,0.576488304,0.979453049,5700,6625.992676,0.600000038,15060.467
6-Feb-20,Packing Line 04,1st,50.40%,0.749468536,0.690121078,0.974965439,6600,7750.000977,0.600000076,15368.583
8-Feb-20,Packing Line 04,1st,0.00%,1,0,0,0,0,0.600000038,5.3333335
11-Feb-20,Packing Line 04,1st,42.80%,0.585971756,0.777399216,0.939828949,10200,6154.001953,0.600000038,14374.345
12-Feb-20,Packing Line 04,1st,37.80%,0.552777786,0.699168396,0.977976837,5313,2620,0.599999962,6931.71
13-Feb-20,Packing Line 04,1st,44.50%,0.683651505,0.655504837,0.992599869,7357,6036.000977,0.600000038,13569.518
14-Feb-20,Packing Line 04,1st,48.90%,0.745439148,0.686750259,0.95512001,6000,6725.000977,0.600000038,13753.821
17-Feb-20,Packing Line 04,1st,25.60%,0.745680485,0.265979195,0.490129013,12423,3724.000977,1.200000076,14546.866
18-Feb-20,Packing Line 04,1st,70.50%,0.928303223,0.793298416,0.957402954,1375,7889.004883,0.599999962,11189.251
19-Feb-20,Packing Line 04,1st,43.90%,0.852757263,0.530858345,0.969519348,2849,4961.999512,0.600000076,11305.666
20-Feb-20,Packing Line 04,1st,23.60%,0.616662369,0.38827343,0.987214661,3000,1081.00061,0.600000038,4573.2954
21-Feb-20,Packing Line 04,1st,60.50%,0.983044815,0.646247482,0.95275589,238,4960.99707,0.600000038,8196.25
24-Feb-20,Packing Line 04,1st,74.50%,0.998143463,0.772827301,0.965274048,31,7254.998047,0.600000038,9743.417
25-Feb-20,Packing Line 04,1st,65.20%,0.918870239,0.735617294,0.964379501,1801,8447.000977,0.600000038,12958.312
26-Feb-20,Packing Line 04,1st,51.90%,0.97147583,0.549131584,0.972160873,414,4400.000977,0.599999962,8484.1084
27-Feb-20,Packing Line 04,1st,69.80%,0.824841003,0.869493637,0.973208771,4077,9480.994141,0.600000038,13583.485
28-Feb-20,Packing Line 04,1st,63.10%,0.922617493,0.720102234,0.95,583,2774.000977,0.599999962,4395.0835
29-Feb-20,Packing Line 04,1st,62.50%,0.8396595,0.751921387,0.989888992,3485,7929.98877,0.600000038,12688.505
2-Mar-20,Packing Line 04,1st,45.00%,0.714928894,0.64003952,0.983129425,3229,2971.999756,0.600000038,6606.4546
3-Mar-20,Packing Line 04,1st,72.90%,0.456004944,0.442421112,0.489180298,552,1491.999634,1.200000076,2047.5001
4-Mar-20,Packing Line 04,1st,72.70%,0.915821126,0.918282572,0.979375432,583,8379.000122,1.800000153,11518.416
5-Mar-20,Packing Line 04,1st,52.70%,0.788205948,0.682149811,0.979613419,5100,7399.993652,0.600000038,14049.38
6-Mar-20,Packing Line 04,1st,68.10%,0.978382416,0.706998444,0.985038757,290,5332.994141,0.600000076,7826.9165
7-Mar-20,Packing Line 04,1st,73.40%,0.89391922,0.848093414,0.967741928,2472,10019.99219,0.600000076,13657.332
9-Mar-20,Packing Line 04,1st,54.50%,0.953137131,0.581157875,0.984627686,726,4931.992188,0.600000038,9042.7568
10-Mar-20,Packing Line 04,1st,69.50%,0.968726311,0.71591814,0.9612817,908,6864.998657,1.200000076,9874.2637
11-Mar-20,Packing Line 04,1st,20.80%,0.365835307,0.47672184,0.735650196,4852,847.0001831,2.400000076,4072.1665
12-Mar-20,Packing Line 04,1st,35.10%,0.703345401,0.363492676,0.995080624,5329,4314.001465,2.400000191,12284.934
13-Mar-20,Packing Line 04,1st,75.70%,0.984582214,0.788154907,0.975371704,300,8594,0.600000076,11354.333
14-Mar-20,Packing Line 04,1st,44.90%,0.864699097,0.527829819,0.984538727,2957,5730.993652,0.600000038,12753.759
15-Mar-20,Packing Line 04,1st,51.90%,0.856842346,0.811478729,0.992275467,6601,7188.997009,1.200000038,13843.334
16-Mar-20,Packing Line 04,1st,47.70%,0.893032837,0.547239647,0.976255951,1500,3906.00293,0.599999962,8186.9829
17-Mar-20,Packing Line 04,1st,49.00%,0.666454334,0.754438591,0.97787365,7728,6493.999146,1.200000076,13259.501
18-Mar-20,Packing Line 04,1st,74.50%,1,0.770657463,0.98462265,0,5708.993591,1.2,7658.083
19-Mar-20,Packing Line 04,1st,62.60%,0.828423653,0.762679405,0.984591789,3899,8329.98999,1.2,13301.617
20-Mar-20,Packing Line 04,1st,51.00%,0.930951233,0.568781967,0.964997253,1500,6324.995361,1.200000076,12396.95
21-Mar-20,Packing Line 04,1st,42.70%,0.808820305,0.616509418,0.976419086,8400,5811.000919,2.4,13621.166
22-Mar-20,Packing Line 04,1st,48.50%,0.809737434,0.62117115,0.970340881,4499,6669.998535,1.2,13766.584
23-Mar-20,Packing Line 04,1st,70.30%,0.922813339,0.785762024,0.969635696,901,4790.004395,0.600000038,6812.75
24-Mar-20,Packing Line 04,1st,46.90%,0.858266869,0.567045517,0.975218582,3640,7075.999512,1.200000114,15077.916
25-Mar-20,Packing Line 04,1st,49.70%,0.931134262,0.55873848,0.9660849,1438,5655.999023,1.2,11370.578
26-Mar-20,Packing Line 04,1st,41.80%,0.901291428,0.48875227,0.955300522,2400,5507.006104,1.200000076,13165.451
27-Mar-20,Packing Line 04,1st,47.80%,0.881817474,0.576328831,0.962695618,2999,6123,1.200000114,12799.334
28-Mar-20,Packing Line 04,1st,69.60%,0.951218643,0.742374687,0.990812569,1189,9906.972656,1.200000076,14241.627
29-Mar-20,Packing Line 04,1st,51.40%,0.79211441,0.676450348,0.95981369,2283,3296.001221,0.600000038,6408.7983
30-Mar-20,Packing Line 04,1st,68.30%,0.971582642,0.714121017,0.98456665,332,4656.996094,0.600000038,6817.2495
31-Mar-20,Packing Line 04,1st,24.40%,0.4867099,0.507181129,1,12113,3344.99939,1.200000076,13735.692
1-Apr-20,Packing Line 04,1st,26.90%,0.682366467,0.390655937,1,7105,3531.999023,1.200000114,13129.584
2-Apr-20,Packing Line 04,1st,59.70%,0.872864647,0.697196236,1,3090,7732.995605,1.200000076,12947
3-Apr-20,Packing Line 04,1st,37.80%,0.708428853,0.570818418,1,7011,4865.001465,1.800000153,12870.582
6-Apr-20,Packing Line 04,1st,49.40%,0.880999603,0.560213966,1,1200,2903.99707,0.600000076,5883.9165
7-Apr-20,Packing Line 04,1st,47.20%,0.72797493,0.66252491,1,6743,6490.002441,1.200000114,13740.879
8-Apr-20,Packing Line 04,1st,68.20%,0.930996373,0.70483181,1,1913,9627.990234,1.800000114,14107.269
9-Apr-20,Packing Line 04,1st,83.30%,1,0.835485039,1,0,5104.995972,1.200000114,6129.167
10-Apr-20,Packing Line 04,1st,59.60%,0.779059982,0.76689785,1,4800,7520.987549,1.200000076,12627.416
4-Jan-20,Packing Line 05,3rd,31.40%,0.625922318,0.503536568,0.996679459,7351,3602.001465,0.600000076,11466.658
6-Jan-20,Packing Line 05,3rd,22.40%,0.924289093,0.242377052,1,1499,2957,0.600000038,13199.333
7-Jan-20,Packing Line 05,3rd,39.00%,0.839041824,0.464721069,1,3689,6543.999512,0.600000153,16782.91
8-Jan-20,Packing Line 05,3rd,38.90%,0.835210571,0.482564761,0.998751551,5608,10226.00317,1.800000076,26292.172
10-Jan-20,Packing Line 05,3rd,47.70%,0.985659103,0.485083504,0.997314377,323,6313.010254,0.600000038,13239.183
11-Jan-20,Packing Line 05,3rd,44.90%,1,0.449303207,1,0,629.9998779,0.600000038,1402.1709
14-Jan-20,Packing Line 05,3rd,25.90%,0.766205215,0.33896946,0.996671753,5100,3293.999268,0.600000038,12725.231
15-Jan-20,Packing Line 05,3rd,15.80%,0.570796509,0.276203461,1,9700,2849.999512,0.600000038,18077.334
16-Jan-20,Packing Line 05,3rd,33.80%,0.993454514,0.341271515,0.995645218,139,4344.000488,0.599999962,12868.775
17-Jan-20,Packing Line 05,3rd,46.90%,1,0.471847458,0.994997635,0,2187.998535,0.599999962,4660.4019
18-Jan-20,Packing Line 05,3rd,7.40%,0.270157928,0.27818119,0.990521317,10536,627,0.599999962,8422.834
21-Jan-20,Packing Line 05,3rd,23.40%,0.661394958,0.353499222,1,7986,3676,0.600000038,15722.666
24-Jan-20,Packing Line 05,3rd,34.70%,0.850075734,0.389385401,0.997630844,8401,9852.997253,1.800000038,28396.238
27-Jan-20,Packing Line 05,3rd,46.10%,0.881915741,0.52266861,0.999415359,1859,5128,0.600000038,11131.367
28-Jan-20,Packing Line 05,3rd,58.80%,0.980832062,0.599798012,1,299,7341.998047,0.600000038,12480
29-Jan-20,Packing Line 05,3rd,46.30%,0.975579834,0.47681591,0.994796371,398,4397.004395,0.600000038,9501.8711
30-Jan-20,Packing Line 05,3rd,44.50%,0.983660278,0.454227257,0.996226425,299,4752.007813,0.600000038,10675.808
3-Feb-20,Packing Line 05,3rd,42.30%,0.99009903,0.427319031,0.999408798,123,3381,0.600000076,7995.9692
4-Feb-20,Packing Line 05,3rd,25.70%,0.670787964,0.383246155,1,9000,5616.993652,0.600000038,21849.467
5-Feb-20,Packing Line 05,3rd,15.70%,0.56158741,0.279869041,0.998979568,4684,979,0.600000038,6235.25
6-Feb-20,Packing Line 05,3rd,26.30%,0.603420563,0.436876068,0.996405869,9136,3603.999756,0.599999962,13720.506
7-Feb-20,Packing Line 05,3rd,46.30%,0.931573563,0.500802574,0.991942673,1278,5540,0.600000038,11971.249
10-Feb-20,Packing Line 05,3rd,48.20%,0.950752335,0.512138824,0.989452896,959,7505.000977,0.599999962,15577.6
11-Feb-20,Packing Line 05,3rd,19.20%,0.4176334,0.46050972,1,2510,484,0.600000038,2516.5833
12-Feb-20,Packing Line 05,3rd,0.00%,0,0,0,906,0,0.600000076,529.83331
13-Feb-20,Packing Line 05,3rd,37.80%,0.929483261,0.407607231,0.99754425,569,2031.001953,0.599999962,5373.9639
14-Feb-20,Packing Line 05,3rd,43.10%,0.943842926,0.461653214,0.989289551,975,4525.995117,0.599999962,10499.655
17-Feb-20,Packing Line 05,3rd,47.80%,0.986962357,0.489295464,0.988852692,321,9403.006836,0.600000038,19690.801
18-Feb-20,Packing Line 05,3rd,37.20%,0.871114159,0.435415268,0.990942039,937,875.9992676,1.200000076,2352.3772
19-Feb-20,Packing Line 05,3rd,18.60%,0.677601776,0.27729187,0.989690704,285,96,0.600000038,516.25
20-Feb-20,Packing Line 05,3rd,19.90%,0.535930977,0.372748413,0.995697327,13768,3934,0.600000038,19777.998
23-Feb-20,Packing Line 05,3rd,35.70%,0.913425064,0.400536766,0.985236549,587,1664.999512,1.200000076,4666.9639
24-Feb-20,Packing Line 05,3rd,43.10%,1,0.441697197,0.976855011,0,1435.001221,0.600000038,3325.8105
25-Feb-20,Packing Line 05,3rd,33.80%,1,0.339082108,0.996216888,0,790,0.600000038,2338.6667
26-Feb-20,Packing Line 05,3rd,51.20%,0.886722412,0.584760017,0.988147202,1801,4751.996094,0.600000038,9274.4697
27-Feb-20,Packing Line 05,3rd,53.30%,1,0.537031651,0.99302597,0,4253.00293,1.2,7976.6152
29-Feb-20,Packing Line 05,3rd,20.40%,0.551787567,0.371327782,0.995192413,3899,1035.000122,0.600000038,5075.7939
2-Mar-20,Packing Line 05,3rd,32.40%,0.786682205,0.414739494,0.992348938,1464,1297,0.600000038,4005.907
3-Mar-20,Packing Line 05,3rd,43.90%,0.913799286,0.48918045,0.983152924,481,1633.999756,0.600000038,3718.0139
4-Mar-20,Packing Line 05,3rd,15.20%,0.641368256,0.237499981,1,671,190,0.600000038,1247.3334
5-Mar-20,Packing Line 05,3rd,26.60%,0.814774551,0.326916733,0.999085464,2387,2185,0.600000076,8210.5859
6-Mar-20,Packing Line 05,3rd,44.50%,0.48032795,0.357930209,0.994612579,4182,4884,1.799997787,10964
7-Mar-20,Packing Line 05,3rd,42.30%,1,0.428739853,0.986533051,0,3150.000977,0.600000038,7447.4092
8-Mar-20,Packing Line 05,3rd,40.70%,1,0.40732132,1,0,12.99999905,0.600000076,31.915833
9-Mar-20,Packing Line 05,3rd,34.60%,0.730734711,0.482217445,0.983156586,2100,1576.000122,0.600000038,4549.1567
10-Mar-20,Packing Line 05,3rd,25.70%,1,0.262434368,0.978260956,0,90.00000763,0.600000038,350.56384
12-Mar-20,Packing Line 05,3rd,35.10%,0.925436554,0.380370255,0.998123322,1281,3723,0.599999962,10596.334
13-Mar-20,Packing Line 05,3rd,36.80%,0.927816467,0.397071838,0.998949509,280,951.0002441,0.600000038,2584.0798
14-Mar-20,Packing Line 05,3rd,47.40%,0.793928299,0.60376442,0.989727173,4161,5588.009277,0.599999962,11778.577
16-Mar-20,Packing Line 05,3rd,39.70%,0.966819534,0.450426941,0.91225174,463,3305.998535,0.600000038,8321.8184
17-Mar-20,Packing Line 05,3rd,24.10%,0.670075607,0.457075233,0.785758133,8420,2560,0.600000038,10637.5
18-Mar-20,Packing Line 05,3rd,25.80%,0.961922379,0.305771408,0.876037445,1175,4961,0.600000076,19253.498
22-Mar-20,Packing Line 05,3rd,39.80%,1,0.433406029,0.918918915,0,204.0000458,0.600000038,512.22186
25-Mar-20,Packing Line 05,3rd,64.00%,0.982270966,0.685626755,0.950802536,388,8174.99707,0.600000038,12766.688
26-Mar-20,Packing Line 05,3rd,28.20%,1,0.289425755,0.97391304,0,336.000061,0.600000038,1192.0157
1-Apr-20,Packing Line 05,3rd,29.10%,0.779562988,0.371193333,1,6860,6340.000488,1.200000038,21760.527
3-Apr-20,Packing Line 05,3rd,47.30%,0.987308311,0.496937103,1,586,6991.011536,1.200000114,14773.408
6-Apr-20,Packing Line 05,3rd,20.60%,0.596736603,0.345685158,1,7093,2117.000488,0.600000038,10262.604
7-Apr-20,Packing Line 05,3rd,14.00%,0.45833168,0.304535713,1,13500,2242.000977,0.600000076,16062.667
8-Apr-20,Packing Line 05,3rd,39.80%,0.963266258,0.431080494,1,785,2762.997406,1.200000076,6933.5215
9-Apr-20,Packing Line 05,3rd,1.40%,0.053911586,0.268334332,1,15794,161,0.600000038,11129.291
2-Jan-20,Packing Line 05,2nd,39.10%,0.784940414,0.499682312,0.997268753,5161,5477,0.599999962,14002.315
3-Jan-20,Packing Line 05,2nd,5.40%,0.162229614,0.336674347,0.996083527,20140,762.9996338,0.599999962,14024.533
4-Jan-20,Packing Line 05,2nd,68.30%,0.946915207,0.723119812,0.996899414,900,6751.993652,0.600000038,9891.4355
6-Jan-20,Packing Line 05,2nd,13.20%,0.48863636,0.270059166,0.999500961,12600,2003,0.599999962,15186.335
8-Jan-20,Packing Line 05,2nd,40.20%,0.976180573,0.412046356,1,285,3850,0.600000038,9571.5996
9-Jan-20,Packing Line 05,2nd,3.00%,0.25061151,0.613570213,1,15842,289,1.200000114,9769.416
10-Jan-20,Packing Line 05,2nd,43.00%,0.749540787,0.576090317,0.996906891,4500,4512.012207,0.600000038,10481.653
11-Jan-20,Packing Line 05,2nd,32.50%,0.842465363,0.385765343,0.999696045,2579,3289.000488,0.599999962,10123.268
13-Jan-20,Packing Line 05,2nd,25.70%,0.681353607,0.378974838,0.996984863,4209,1983.99939,0.600000038,7706.7271
14-Jan-20,Packing Line 05,2nd,24.00%,0.620237122,0.387598,0.999445343,9000,3604,0.600000038,14999.833
15-Jan-20,Packing Line 05,2nd,31.70%,0.962932205,0.329206657,1,580,3967.998779,0.600000076,12517.2
16-Jan-20,Packing Line 05,2nd,42.70%,1,0.42726696,0.998711853,0,4652,0.600000076,10901.85
17-Jan-20,Packing Line 05,2nd,27.60%,0.724134064,0.381808014,0.997926788,9900,5776.012695,0.600000076,20934.637
