Day of Start Time,Location Name,Shift Name,Avg. Availability
3-Jan-20,Packing Line 13,2nd,0.829920654
4-Jan-20,Packing Line 13,2nd,0.556722867
6-Jan-20,Packing Line 13,2nd,0.758530197
7-Jan-20,Packing Line 13,2nd,0.710080929
8-Jan-20,Packing Line 13,2nd,0.874011612
9-Jan-20,Packing Line 13,2nd,0.857083054
10-Jan-20,Packing Line 13,2nd,0.91755127
11-Jan-20,Packing Line 13,2nd,0.662006073
13-Jan-20,Packing Line 13,2nd,0.761867218
14-Jan-20,Packing Line 13,2nd,0.721359634
15-Jan-20,Packing Line 13,2nd,0.867403641
16-Jan-20,Packing Line 13,2nd,0.439344902
17-Jan-20,Packing Line 13,2nd,0.008666512
18-Jan-20,Packing Line 13,2nd,0.411008034
20-Jan-20,Packing Line 13,2nd,0.803203316
22-Jan-20,Packing Line 13,2nd,0.903789749
23-Jan-20,Packing Line 13,2nd,0.700314331
24-Jan-20,Packing Line 13,2nd,0.856443481
27-Jan-20,Packing Line 13,2nd,0.823698158
28-Jan-20,Packing Line 13,2nd,0.851656876
29-Jan-20,Packing Line 13,2nd,0.87055275
30-Jan-20,Packing Line 13,2nd,0.795289154
31-Jan-20,Packing Line 13,2nd,0.567171974
3-Feb-20,Packing Line 13,2nd,0.707837906
4-Feb-20,Packing Line 13,2nd,0.721275101
6-Feb-20,Packing Line 13,2nd,0.925925903
7-Feb-20,Packing Line 13,2nd,0.938817825
10-Feb-20,Packing Line 13,2nd,0.865651627
11-Feb-20,Packing Line 13,2nd,0.74217453
12-Feb-20,Packing Line 13,2nd,0.913949738
13-Feb-20,Packing Line 13,2nd,0.893541489
14-Feb-20,Packing Line 13,2nd,0.177765846
17-Feb-20,Packing Line 13,2nd,0.924009857
18-Feb-20,Packing Line 13,2nd,0.857278557
19-Feb-20,Packing Line 13,2nd,0.872843018
20-Feb-20,Packing Line 13,2nd,0.978384094
21-Feb-20,Packing Line 13,2nd,0.385046768
24-Feb-20,Packing Line 13,2nd,0.431662865
25-Feb-20,Packing Line 13,2nd,0.899184799
26-Feb-20,Packing Line 13,2nd,0.465944748
27-Feb-20,Packing Line 13,2nd,0.427052002
28-Feb-20,Packing Line 13,2nd,0.591953611
29-Feb-20,Packing Line 13,2nd,0.861267242
2-Mar-20,Packing Line 13,2nd,0.703033447
3-Mar-20,Packing Line 13,2nd,0.794209595
4-Mar-20,Packing Line 13,2nd,0.877977905
5-Mar-20,Packing Line 13,2nd,0.936026596
6-Mar-20,Packing Line 13,2nd,0.849313202
7-Mar-20,Packing Line 13,2nd,0.886318359
8-Mar-20,Packing Line 13,2nd,0.931139984
9-Mar-20,Packing Line 13,2nd,0.956140327
10-Mar-20,Packing Line 13,2nd,0.431398621
11-Mar-20,Packing Line 13,2nd,0.458350677
12-Mar-20,Packing Line 13,2nd,0.923940582
13-Mar-20,Packing Line 13,2nd,0.901614456
14-Mar-20,Packing Line 13,2nd,0.488458939
15-Mar-20,Packing Line 13,2nd,0.913749771
16-Mar-20,Packing Line 13,2nd,0.944727936
17-Mar-20,Packing Line 13,2nd,0.873452148
18-Mar-20,Packing Line 13,2nd,0.980764313
19-Mar-20,Packing Line 13,2nd,0.827731094
20-Mar-20,Packing Line 13,2nd,0
21-Mar-20,Packing Line 13,2nd,0.531076406
23-Mar-20,Packing Line 13,2nd,0.992212639
24-Mar-20,Packing Line 13,2nd,0.914807854
25-Mar-20,Packing Line 13,2nd,0.707536907
26-Mar-20,Packing Line 13,2nd,0
27-Mar-20,Packing Line 13,2nd,0
30-Mar-20,Packing Line 13,2nd,0.909429398
31-Mar-20,Packing Line 13,2nd,0.990108833
1-Apr-20,Packing Line 13,2nd,1
2-Apr-20,Packing Line 13,2nd,0.739975357
3-Apr-20,Packing Line 13,2nd,0.464353638
6-Apr-20,Packing Line 13,2nd,1
7-Apr-20,Packing Line 13,2nd,0.935008087
8-Apr-20,Packing Line 13,2nd,0.89471221
9-Apr-20,Packing Line 13,2nd,0.844929123
10-Apr-20,Packing Line 13,2nd,0.948717957
2-Jan-20,Packing Line 13,1st,0.27979866
3-Jan-20,Packing Line 13,1st,0.817882233
4-Jan-20,Packing Line 13,1st,0.820294647
6-Jan-20,Packing Line 13,1st,0.810845795
7-Jan-20,Packing Line 13,1st,0.853168182
8-Jan-20,Packing Line 13,1st,0.914126205
9-Jan-20,Packing Line 13,1st,0.822969666
10-Jan-20,Packing Line 13,1st,0.405211771
11-Jan-20,Packing Line 13,1st,0.704225388
13-Jan-20,Packing Line 13,1st,0.739886017
14-Jan-20,Packing Line 13,1st,0.588561401
15-Jan-20,Packing Line 13,1st,0.912945023
18-Jan-20,Packing Line 13,1st,0.86159462
20-Jan-20,Packing Line 13,1st,0.816517334
21-Jan-20,Packing Line 13,1st,0.823256989
22-Jan-20,Packing Line 13,1st,0.612244911
23-Jan-20,Packing Line 13,1st,0.871863022
24-Jan-20,Packing Line 13,1st,0.820313187
27-Jan-20,Packing Line 13,1st,0.787462082
28-Jan-20,Packing Line 13,1st,0.638235016
29-Jan-20,Packing Line 13,1st,0.609914703
30-Jan-20,Packing Line 13,1st,0.603621712
31-Jan-20,Packing Line 13,1st,0.087627058
3-Feb-20,Packing Line 13,1st,0.889023972
4-Feb-20,Packing Line 13,1st,0.684911499
5-Feb-20,Packing Line 13,1st,0.927381363
6-Feb-20,Packing Line 13,1st,0.390908737
7-Feb-20,Packing Line 13,1st,0.579139252
10-Feb-20,Packing Line 13,1st,0.65018364
11-Feb-20,Packing Line 13,1st,0.714467239
12-Feb-20,Packing Line 13,1st,0.949184799
13-Feb-20,Packing Line 13,1st,0.5
14-Feb-20,Packing Line 13,1st,0.429088631
17-Feb-20,Packing Line 13,1st,0.75980217
18-Feb-20,Packing Line 13,1st,0.87880806
19-Feb-20,Packing Line 13,1st,0.648258648
20-Feb-20,Packing Line 13,1st,0.902498474
21-Feb-20,Packing Line 13,1st,0.785332489
24-Feb-20,Packing Line 13,1st,0.820282478
25-Feb-20,Packing Line 13,1st,0.926261063
26-Feb-20,Packing Line 13,1st,0.33262057
27-Feb-20,Packing Line 13,1st,0.524503098
28-Feb-20,Packing Line 13,1st,0.921060638
29-Feb-20,Packing Line 13,1st,0.762566605
2-Mar-20,Packing Line 13,1st,0.783386459
3-Mar-20,Packing Line 13,1st,0.682168274
4-Mar-20,Packing Line 13,1st,0.920939713
5-Mar-20,Packing Line 13,1st,0.019048705
6-Mar-20,Packing Line 13,1st,0.765782013
7-Mar-20,Packing Line 13,1st,0.962393494
8-Mar-20,Packing Line 13,1st,0.967655029
9-Mar-20,Packing Line 13,1st,0.720487251
10-Mar-20,Packing Line 13,1st,0.424293861
11-Mar-20,Packing Line 13,1st,0.873091583
12-Mar-20,Packing Line 13,1st,0.804375839
13-Mar-20,Packing Line 13,1st,0
14-Mar-20,Packing Line 13,1st,0.362731285
15-Mar-20,Packing Line 13,1st,0.698318405
16-Mar-20,Packing Line 13,1st,1
17-Mar-20,Packing Line 13,1st,1
18-Mar-20,Packing Line 13,1st,1
20-Mar-20,Packing Line 13,1st,0
22-Mar-20,Packing Line 13,1st,0.83978569
23-Mar-20,Packing Line 13,1st,0.448212433
25-Mar-20,Packing Line 13,1st,0.972183609
26-Mar-20,Packing Line 13,1st,1
27-Mar-20,Packing Line 13,1st,0
30-Mar-20,Packing Line 13,1st,0.902849731
31-Mar-20,Packing Line 13,1st,0.177157154
1-Apr-20,Packing Line 13,1st,0.674245014
2-Apr-20,Packing Line 13,1st,0
3-Apr-20,Packing Line 13,1st,0
6-Apr-20,Packing Line 13,1st,0.837436218
7-Apr-20,Packing Line 13,1st,0.833083649
8-Apr-20,Packing Line 13,1st,0.547679977
10-Apr-20,Packing Line 13,1st,0
2-Jan-20,Packing Line 14,3rd,1
3-Jan-20,Packing Line 14,3rd,1
8-Jan-20,Packing Line 14,3rd,1
13-Jan-20,Packing Line 14,3rd,1
15-Jan-20,Packing Line 14,3rd,1
17-Jan-20,Packing Line 14,3rd,1
18-Jan-20,Packing Line 14,3rd,1
21-Jan-20,Packing Line 14,3rd,1
28-Jan-20,Packing Line 14,3rd,1
8-Feb-20,Packing Line 14,3rd,1
10-Feb-20,Packing Line 14,3rd,1
11-Feb-20,Packing Line 14,3rd,1
17-Feb-20,Packing Line 14,3rd,1
18-Feb-20,Packing Line 14,3rd,1
21-Feb-20,Packing Line 14,3rd,1
24-Feb-20,Packing Line 14,3rd,1
26-Feb-20,Packing Line 14,3rd,1
2-Mar-20,Packing Line 14,3rd,1
4-Mar-20,Packing Line 14,3rd,1
5-Mar-20,Packing Line 14,3rd,1
9-Mar-20,Packing Line 14,3rd,1
10-Mar-20,Packing Line 14,3rd,1
16-Mar-20,Packing Line 14,3rd,1
17-Mar-20,Packing Line 14,3rd,1
18-Mar-20,Packing Line 14,3rd,1
20-Mar-20,Packing Line 14,3rd,1
24-Mar-20,Packing Line 14,3rd,1
26-Mar-20,Packing Line 14,3rd,1
1-Apr-20,Packing Line 14,3rd,1
6-Apr-20,Packing Line 14,3rd,1
8-Apr-20,Packing Line 14,3rd,1
7-Jan-20,Packing Line 14,2nd,1
8-Jan-20,Packing Line 14,2nd,1
9-Jan-20,Packing Line 14,2nd,1
17-Jan-20,Packing Line 14,2nd,1
20-Jan-20,Packing Line 14,2nd,1
22-Jan-20,Packing Line 14,2nd,1
27-Jan-20,Packing Line 14,2nd,1
29-Jan-20,Packing Line 14,2nd,1
30-Jan-20,Packing Line 14,2nd,1
3-Feb-20,Packing Line 14,2nd,1
4-Feb-20,Packing Line 14,2nd,1
5-Feb-20,Packing Line 14,2nd,1
10-Feb-20,Packing Line 14,2nd,1
12-Feb-20,Packing Line 14,2nd,1
17-Feb-20,Packing Line 14,2nd,1
19-Feb-20,Packing Line 14,2nd,1
24-Feb-20,Packing Line 14,2nd,1
25-Feb-20,Packing Line 14,2nd,1
26-Feb-20,Packing Line 14,2nd,1
27-Feb-20,Packing Line 14,2nd,1
28-Feb-20,Packing Line 14,2nd,1
2-Mar-20,Packing Line 14,2nd,1
4-Mar-20,Packing Line 14,2nd,1
11-Mar-20,Packing Line 14,2nd,1
20-Mar-20,Packing Line 14,2nd,1
23-Mar-20,Packing Line 14,2nd,1
25-Mar-20,Packing Line 14,2nd,1
30-Mar-20,Packing Line 14,2nd,1
1-Apr-20,Packing Line 14,2nd,1
7-Apr-20,Packing Line 14,2nd,1
8-Apr-20,Packing Line 14,2nd,1
9-Apr-20,Packing Line 14,2nd,1
10-Apr-20,Packing Line 14,2nd,1
15-Jan-20,Packing Line 14,1st,1
18-Jan-20,Packing Line 14,1st,1
20-Jan-20,Packing Line 14,1st,1
21-Jan-20,Packing Line 14,1st,1
28-Jan-20,Packing Line 14,1st,1
7-Feb-20,Packing Line 14,1st,1
11-Feb-20,Packing Line 14,1st,1
12-Feb-20,Packing Line 14,1st,1
14-Feb-20,Packing Line 14,1st,1
17-Feb-20,Packing Line 14,1st,1
19-Feb-20,Packing Line 14,1st,1
21-Feb-20,Packing Line 14,1st,1
25-Feb-20,Packing Line 14,1st,1
28-Feb-20,Packing Line 14,1st,1
7-Mar-20,Packing Line 14,1st,1
10-Mar-20,Packing Line 14,1st,1
16-Mar-20,Packing Line 14,1st,1
17-Mar-20,Packing Line 14,1st,1
19-Mar-20,Packing Line 14,1st,1
24-Mar-20,Packing Line 14,1st,1
25-Mar-20,Packing Line 14,1st,1
26-Mar-20,Packing Line 14,1st,1
28-Mar-20,Packing Line 14,1st,1
29-Mar-20,Packing Line 14,1st,1
31-Mar-20,Packing Line 14,1st,1
6-Apr-20,Packing Line 14,1st,1
7-Apr-20,Packing Line 14,1st,1
9-Apr-20,Packing Line 14,1st,1
10-Apr-20,Packing Line 14,1st,1
28-Jan-20,Quality Lab,3rd,1
29-Jan-20,Quality Lab,3rd,1
30-Jan-20,Quality Lab,3rd,1
31-Jan-20,Quality Lab,3rd,1
1-Feb-20,Quality Lab,3rd,1
2-Feb-20,Quality Lab,3rd,1
3-Feb-20,Quality Lab,3rd,1
4-Feb-20,Quality Lab,3rd,1
5-Feb-20,Quality Lab,3rd,1
6-Feb-20,Quality Lab,3rd,1
7-Feb-20,Quality Lab,3rd,1
8-Feb-20,Quality Lab,3rd,1
9-Feb-20,Quality Lab,3rd,1
10-Feb-20,Quality Lab,3rd,1
11-Feb-20,Quality Lab,3rd,1
12-Feb-20,Quality Lab,3rd,1
13-Feb-20,Quality Lab,3rd,1
14-Feb-20,Quality Lab,3rd,1
15-Feb-20,Quality Lab,3rd,1
16-Feb-20,Quality Lab,3rd,1
17-Feb-20,Quality Lab,3rd,1
18-Feb-20,Quality Lab,3rd,1
19-Feb-20,Quality Lab,3rd,1
20-Feb-20,Quality Lab,3rd,1
21-Feb-20,Quality Lab,3rd,1
22-Feb-20,Quality Lab,3rd,1
23-Feb-20,Quality Lab,3rd,1
25-Feb-20,Quality Lab,3rd,1
26-Feb-20,Quality Lab,3rd,1
27-Feb-20,Quality Lab,3rd,1
28-Feb-20,Quality Lab,3rd,1
29-Feb-20,Quality Lab,3rd,1
1-Mar-20,Quality Lab,3rd,1
2-Mar-20,Quality Lab,3rd,1
3-Mar-20,Quality Lab,3rd,1
4-Mar-20,Quality Lab,3rd,1
5-Mar-20,Quality Lab,3rd,1
6-Mar-20,Quality Lab,3rd,1
7-Mar-20,Quality Lab,3rd,1
8-Mar-20,Quality Lab,3rd,1
14-Mar-20,Quality Lab,3rd,1
15-Mar-20,Quality Lab,3rd,1
16-Mar-20,Quality Lab,3rd,1
17-Mar-20,Quality Lab,3rd,1
18-Mar-20,Quality Lab,3rd,1
19-Mar-20,Quality Lab,3rd,1
20-Mar-20,Quality Lab,3rd,1
22-Mar-20,Quality Lab,3rd,1
6-Jan-20,Quality Lab,2nd,1
7-Jan-20,Quality Lab,2nd,1
8-Jan-20,Quality Lab,2nd,1
9-Jan-20,Quality Lab,2nd,1
10-Jan-20,Quality Lab,2nd,1
11-Jan-20,Quality Lab,2nd,1
12-Jan-20,Quality Lab,2nd,1
13-Jan-20,Quality Lab,2nd,1
14-Jan-20,Quality Lab,2nd,1
15-Jan-20,Quality Lab,2nd,1
16-Jan-20,Quality Lab,2nd,1
1-Jan-20,Quality Lab,1st,1
2-Jan-20,Quality Lab,1st,1
3-Jan-20,Quality Lab,1st,1
4-Jan-20,Quality Lab,1st,1
5-Jan-20,Quality Lab,1st,1
6-Jan-20,Quality Lab,1st,1
17-Jan-20,Quality Lab,1st,1
18-Jan-20,Quality Lab,1st,1
19-Jan-20,Quality Lab,1st,1
20-Jan-20,Quality Lab,1st,1
21-Jan-20,Quality Lab,1st,1
22-Jan-20,Quality Lab,1st,1
23-Jan-20,Quality Lab,1st,1
24-Jan-20,Quality Lab,1st,1
25-Jan-20,Quality Lab,1st,1
26-Jan-20,Quality Lab,1st,1
27-Jan-20,Quality Lab,1st,1
28-Jan-20,Quality Lab,1st,1
8-Mar-20,Quality Lab,1st,1
9-Mar-20,Quality Lab,1st,1
10-Mar-20,Quality Lab,1st,1
11-Mar-20,Quality Lab,1st,1
12-Mar-20,Quality Lab,1st,1
13-Mar-20,Quality Lab,1st,1
15-Mar-20,Quality Lab,1st,1
16-Mar-20,Quality Lab,1st,1
17-Mar-20,Quality Lab,1st,1
21-Mar-20,Quality Lab,1st,1
22-Mar-20,Quality Lab,1st,1
23-Mar-20,Quality Lab,1st,1
24-Mar-20,Quality Lab,1st,1
25-Mar-20,Quality Lab,1st,1
26-Mar-20,Quality Lab,1st,1
27-Mar-20,Quality Lab,1st,1
28-Mar-20,Quality Lab,1st,1
29-Mar-20,Quality Lab,1st,1
30-Mar-20,Quality Lab,1st,1
31-Mar-20,Quality Lab,1st,1
1-Apr-20,Quality Lab,1st,1
2-Apr-20,Quality Lab,1st,1
3-Apr-20,Quality Lab,1st,1
4-Apr-20,Quality Lab,1st,1
5-Apr-20,Quality Lab,1st,1
6-Apr-20,Quality Lab,1st,1
7-Apr-20,Quality Lab,1st,1
8-Apr-20,Quality Lab,1st,1
9-Apr-20,Quality Lab,1st,1
10-Apr-20,Quality Lab,1st,1
11-Apr-20,Quality Lab,1st,0
4-Mar-20,Wash Line 1,Wash 1st,0
